sample_date,site_name,watercourse,freshwater_body_type,latitude,longitude,distance_to_conham_mi,upstream_of_conham,group_name,mncat_name,county,nitrate_mgL,phosphate_mgL,secchi_turbidity,rain_last_24h,pollution_sources,main_land_use,notes
2018-06-25,Rodden Brook,Rodden Brook,Stream,51.2278802000001,-2.28929424199993,18.36,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,1.5,0.035,None,,None,Agriculture,None
2018-06-25,Rodden Brook,Rodden Brook,Stream,51.2278802000001,-2.28929424199993,18.36,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,1.5,0.035,,,,Agriculture,
2018-06-26,Willbridge Mill,Other / unnamed,River,51.4350000000001,-2.48399999999998,2.29,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Gloucestershire,1.5,0.035,None,,None,Other,Very hot day. Only one small patch of foam spotted.
2018-06-26,Willbridge Mill,Other / unnamed,River,51.4350000000001,-2.48399999999998,2.29,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Gloucestershire,0.1,0.035,,,,Other,Very hot day. Only one small patch of foam spotted.
2018-06-26,downend,Other / unnamed,Stream,51.4950000000001,-2.48999999999995,3.97,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Gloucestershire,1.5,0.35,None,,None,Urban_green_space,None
2018-06-26,downend,Other / unnamed,Stream,51.4950000000001,-2.48999999999995,3.97,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Gloucestershire,0.35,0.35,,,,Urban_green_space,
2018-06-26,Old Collitor’s Brook weed screen,Old Collitor’S Brook,Stream,51.4283845100001,-2.63297363199996,4.38,False,HSBC China: Guangzhou,Avon Bristol and Somerset North Streams,Bristol,1.5,0.035,<14_NTU,,None,Industrial_commercial,None
2018-06-26,Mushroom bridge,Other / unnamed,Stream,51.42420588,-2.63620896299995,4.59,False,HSBC China: Guangzhou,Avon Bristol and Somerset North Streams,Somerset,1.5,0.35,<14_NTU,,None,Grassland_shrub,None
2018-06-26,Under the south Bristol link Road,Other / unnamed,Stream,51.42421933,-2.63623310299994,4.6,False,HSBC China: Guangzhou,Avon Bristol and Somerset North Streams,Somerset,1.5,0.01,<14_NTU,,None,Grassland_shrub,None
2018-06-26,Bath.,Other / unnamed,River,51.3818125000001,-2.37477734399994,8.16,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,1.5,0.15,None,,None,Urban_residential,None
2018-06-26,Bath.,Other / unnamed,River,51.3818125000001,-2.37477734399994,8.16,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,1.5,0.15,None,,None,Urban_residential,None
2018-06-26,Bath.,Other / unnamed,River,51.3818125000001,-2.37477734399994,8.16,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,3.5,0.15,,,,Urban_residential,
2018-06-26,Bath.,Other / unnamed,River,51.3818125000001,-2.37477734399994,8.16,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,3.5,0.15,,,,Urban_residential,
2018-06-26,Yate near church rd,Other / unnamed,Stream,51.544,-2.40999999999997,8.7,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Gloucestershire,1.5,0.15,None,,None,Urban_residential,None
2018-06-26,Yate near church rd,Other / unnamed,Stream,51.544,-2.40999999999997,8.7,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Gloucestershire,0.35,0.15,,,,Urban_residential,
2018-06-26,By Brook tributary below Saltbox Farm (Lid Brook),By Brook,Stream,51.4286487100001,-2.24348721999996,12.6,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Wiltshire,1.5,0.15,None,,None,Agriculture,Pasture and hedge adjacent to sampling point.
2018-06-26,By Brook tributary below Saltbox Farm (Lid Brook),By Brook,Stream,51.4286487100001,-2.24348721999996,12.6,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Wiltshire,3.5,0.15,,,,Agriculture,Pasture and hedge adjacent to sampling point.
2018-06-26,By Brook tributary below Widdenham Dairy,By Brook,Stream,51.4354405400001,-2.23938232399996,12.74,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Wiltshire,1.5,0.035,None,,None,Agriculture,Sampling site 5m upstream of By Brook on un-named tributary
2018-06-26,By Brook tributary below Widdenham Dairy,By Brook,Stream,51.4354405400001,-2.23938232399996,12.74,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Wiltshire,1.5,0.035,,,,Agriculture,Sampling site 5m upstream of By Brook on un-named tributary
2018-06-26,By Brook tributary in Monkswood,By Brook,Stream,51.4462457500001,-2.23306301999997,12.99,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Wiltshire,1.5,0.075,None,,None,Forest,Woodland site
2018-06-26,By Brook tributary in Monkswood,By Brook,Stream,51.4462457500001,-2.23306301999997,12.99,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Wiltshire,3.5,0.075,,,,Forest,Woodland site
2018-06-26,Lambrook Stream,Lambrook Stream,Stream,51.30825958,-2.23530560099994,16.0,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Wiltshire,1.5,0.035,None,,None,Agriculture,Saw some 3mm fish
2018-06-26,Lambrook Stream,Lambrook Stream,Stream,51.30825958,-2.23530560099994,16.0,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Wiltshire,0.35,0.035,,,,Agriculture,Saw some 3mm fish
2018-06-27,"River Trym, just upstream from Trym Cross Rd bridge",River Trym,River,51.48356814,-2.64582391199997,5.48,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Bristol,1.5,0.01,None,,None,Urban_green_space,Weather very dry and hot for over a week.
2018-06-27,"River Trym, just upstream from Trym Cross Rd bridge",River Trym,River,51.48356814,-2.64582391199997,5.48,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Bristol,3.5,0.01,,,,Urban_green_space,Weather very dry and hot for over a week.
2018-06-27,Winford Brook downstream,Winford Brook,River,51.3682639,-2.63091451799994,6.72,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,1.5,0.035,None,,None,Agriculture,Hot sunny day
2018-06-27,Winford Brook downstream,Winford Brook,River,51.3682639,-2.63091451799994,6.72,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,3.5,0.035,,,,Agriculture,Hot sunny day
2018-06-27,Winford Brook upstream,Winford Brook,River,51.38229756,-2.65931466499995,6.89,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,1.5,0.15,None,,None,Urban_residential,Hot sunny day
2018-06-27,Winford Brook upstream,Winford Brook,River,51.38229756,-2.65931466499995,6.89,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,3.5,0.15,,,,Urban_residential,Hot sunny day
2018-06-27,Congresbury  Yeo Aldwick,Other / unnamed,River,51.3437389600001,-2.73795318999993,11.2,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,1.5,0.15,None,,None,Agriculture,Sample collected at EA  macroinvert WFD sample point. Hot sunny day
2018-06-27,Congresbury  Yeo Aldwick,Other / unnamed,River,51.3437389600001,-2.73795318999993,11.2,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,1.5,0.15,,,,Agriculture,Sample collected at EA  macroinvert WFD sample point. Hot sunny day
2018-06-27,Wellow Brook WBFFS,Wellow Brook,Stream,51.30598214,-2.39665096899995,11.3,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,1.5,0.01,None,,None,Agriculture,Lots of riverflies (sedge mayflies and small olives)
2018-06-27,Wellow Brook WBFFS,Wellow Brook,Stream,51.30598214,-2.39665096899995,11.3,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,7.5,0.01,,,,Agriculture,Lots of riverflies (sedge mayflies and small olives)
2018-06-27,Mells River,Other / unnamed,River,51.2441000000001,-2.35419999999993,15.91,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,1.5,0.01,None,,None,Agriculture,None
2018-06-27,Mells River,Other / unnamed,River,51.2441000000001,-2.35419999999993,15.91,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,1.5,0.01,,,,Agriculture,
2018-06-28,"Grove Lane, Stapleton. River Frome",River Frome,River,51.4830000000001,-2.54999999999995,2.72,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Bristol,1.5,0.75,None,,None,Grassland_shrub,It's been dry and very warm for over a week
2018-06-28,"Grove Lane, Stapleton. River Frome",River Frome,River,51.4830000000001,-2.54999999999995,2.72,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Bristol,1.5,0.75,,,,Grassland_shrub,It's been dry and very warm for over a week
2018-06-28,hot water lane stream,Hot Water Lane Stream,Stream,51.4746900000001,-2.48921799999994,2.85,True,HSBC China: Guangzhou,Avon Bristol and Somerset North Streams,Gloucestershire,1.5,0.035,None,,Industrial_discharge,Industrial_commercial,sustained hot dry weather
2018-06-28,Snuff Mills,Other / unnamed,River,51.486,-2.54299999999995,2.86,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Bristol,1.5,0.35,None,,None,Urban_green_space,"Sunny day, 7pm, water birds seen"
2018-06-28,Snuff Mills,Other / unnamed,River,51.486,-2.54299999999995,2.86,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Bristol,0.75,0.35,,,,Urban_green_space,"Sunny day, 7pm, water birds seen"
2018-06-28,Leap Valley Downend,Other / unnamed,Stream,51.5018650000001,-2.49780599999997,4.25,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Gloucestershire,1.5,0.15,None,,None,Urban_residential,Hot dry day.
2018-06-28,Leap Valley Downend,Other / unnamed,Stream,51.5018650000001,-2.49780599999997,4.25,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Gloucestershire,3.5,0.15,,,,Urban_residential,Hot dry day.
2018-06-28,gypsy patch lane,Other / unnamed,Stream,51.522,-2.55099999999993,5.38,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Gloucestershire,1.5,0.035,None,,None,Urban_residential,you could smell the sewage and washing machine water
2018-06-28,gypsy patch lane,Other / unnamed,Stream,51.522,-2.55099999999993,5.38,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Gloucestershire,7.5,0.035,,,,Urban_residential,you could smell the sewage and washing machine water
2018-06-28,River frome,River Frome,Stream,51.544,-2.41199999999998,8.65,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Gloucestershire,1.5,0.01,None,,None,Urban_residential,None
2018-06-28,River frome,River Frome,Stream,51.544,-2.41199999999998,8.65,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Gloucestershire,1.5,0.01,,,,Urban_residential,
2018-06-28,Cam Brook,Cam Brook,River,51.34015322,-2.36223308599995,10.38,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,1.5,0.15,None,,None,Agriculture,Very dry weather
2018-06-28,Cam Brook,Cam Brook,River,51.34015322,-2.36223308599995,10.38,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,7.5,0.15,,,,Agriculture,Very dry weather
2018-06-28,Wellow Brook,Wellow Brook,River,51.3437730800001,-2.34511154499995,10.75,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,1.5,0.075,None,,None,Grassland_shrub,Very dry weather
2018-06-28,Wellow Brook,Wellow Brook,River,51.3437730800001,-2.34511154499995,10.75,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,1.5,0.075,,,,Grassland_shrub,Very dry weather
2018-06-28,Bybrook.  Drewetts Mill,Other / unnamed,Stream,51.4275010000001,-2.24368699299993,12.6,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Wiltshire,1.5,0.01,None,,None,Agriculture,None
2018-06-28,Bybrook.  Drewetts Mill,Other / unnamed,Stream,51.4275010000001,-2.24368699299993,12.6,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Wiltshire,3.5,0.01,,,,Agriculture,
2018-06-28,By Brook tributary north of Ford (Dankscombe Brook?),By Brook,Stream,51.4734723,-2.22723418699997,13.39,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Wiltshire,1.5,0.035,None,,None,Other,Shaded area with tree canopy.
2018-06-28,By Brook tributary north of Ford (Dankscombe Brook?),By Brook,Stream,51.4734723,-2.22723418699997,13.39,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Wiltshire,7.5,0.035,,,,Other,Shaded area with tree canopy.
2018-06-28,Ozleworth Brook at Lower Barnes Bridge,Ozleworth Brook,River,51.636058,-2.39008169999994,14.6,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Gloucestershire,1.5,0.15,None,,None,Grassland_shrub,River running clear but low (around 18cm on the gauge at Damery)
2018-06-28,Ozleworth Brook at Lower Barnes Bridge,Ozleworth Brook,River,51.636058,-2.39008169999994,14.6,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Gloucestershire,3.5,0.15,,,,Grassland_shrub,River running clear but low (around 18cm on the gauge at Damery)
2018-06-28,Little Avon below Avening Green,River Avon,River,51.6453880000001,-2.42195679999998,14.68,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Gloucestershire,1.5,0.15,None,,None,Grassland_shrub,None
2018-06-28,Little Avon below Avening Green,River Avon,River,51.6453880000001,-2.42195679999998,14.68,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Gloucestershire,1.5,0.15,,,,Grassland_shrub,
2018-06-28,Mells Stream Stoke Bottom Stoke St Michael,Mells Stream,Stream,51.2333410000001,-2.48476819999996,14.77,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,1.5,0.75,None,,None,Other,None
2018-06-28,Mells Stream Stoke Bottom Stoke St Michael,Mells Stream,Stream,51.2333410000001,-2.48476819999996,14.77,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,1.5,0.75,,,,Other,
2018-06-28,Stoke St Michael Stream,Stoke St Michael Stream,Stream,51.2199472,-2.48184209999994,15.71,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,1.5,0.35,None,,None,Urban_residential,None
2018-06-28,Stoke St Michael Stream,Stoke St Michael Stream,Stream,51.2199472,-2.48184209999994,15.71,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,0.75,0.35,,,,Urban_residential,
2018-06-28,Tetbury Avon,River Avon,River,51.6109898300001,-2.13118839099997,20.8,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Gloucestershire,1.5,0.35,None,,None,Grassland_shrub,None
2018-06-28,Tetbury Avon,River Avon,River,51.6109898300001,-2.13118839099997,20.8,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Gloucestershire,1.5,0.35,None,,None,Grassland_shrub,None
2018-06-28,Tetbury Avon,River Avon,River,51.6109898300001,-2.13118839099997,20.8,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Gloucestershire,1.5,0.35,None,,None,Grassland_shrub,None
2018-06-28,Tetbury Avon,River Avon,River,51.6109898300001,-2.13118839099997,20.8,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Gloucestershire,3.5,0.35,,,,Grassland_shrub,
2018-06-28,Tetbury Avon,River Avon,River,51.6109898300001,-2.13118839099997,20.8,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Gloucestershire,3.5,0.35,,,,Grassland_shrub,
2018-06-28,Tetbury Avon,River Avon,River,51.6109898300001,-2.13118839099997,20.8,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Gloucestershire,3.5,0.35,,,,Grassland_shrub,
2018-06-29,Brislington Brook at Jean Road Bridge,Brislington Brook,Stream,51.4366896400001,-2.54547634199997,0.73,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Bristol,1.5,0.15,None,,None,Urban_residential,None
2018-06-29,Brislington Brook at Jean Road Bridge,Brislington Brook,Stream,51.4366896400001,-2.54547634199997,0.73,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Bristol,3.5,0.15,,,,Urban_residential,
2018-06-29,Bristol blitz,Other / unnamed,River,51.462,-2.57799999999997,2.2,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Bristol,1.5,0.035,None,,None,Urban_residential,River not accesible in sorroundings.
2018-06-29,Bristol blitz,Other / unnamed,River,51.462,-2.57799999999997,2.2,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Bristol,1.5,0.035,,,,Urban_residential,River not accesible in sorroundings.
2018-06-29,Frenchay Bridge Frome,River Frome,River,51.49251565,-2.52069616799997,3.35,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Bristol,1.5,0.035,None,,None,Urban_green_space,No substantial rainfall for sometime and long period of warm weather
2018-06-29,Frenchay Bridge Frome,River Frome,River,51.49251565,-2.52069616799997,3.35,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Bristol,3.5,0.035,,,,Urban_green_space,No substantial rainfall for sometime and long period of warm weather
2018-06-29,Lincombe Barn Frome,River Frome,River,51.49404094,-2.51569303699995,3.5,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Gloucestershire,1.5,0.075,None,,None,Urban_green_space,No substantial rainfall for quite sometime and long period of warm weather.
2018-06-29,River Avon Cumberland Road Bristol bs1,River Avon,River,51.4468646,-2.61592739999998,3.5,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Bristol,1.5,0.35,None,,None,Urban_residential,By The Cottage Pub very busy with boats and ferries
