site_id,site_name,receiving_watercourse,event_start,event_end,duration_hours
WXW01151,BATH WESTON VILLAGE SEWER,RIVER AVON VIA SWS,2025-12-01T18:04:00+00:00,2025-12-01T21:50:00+00:00,3.7667
WXW01260,WILLSBRIDGE ,RIVER AVON,2025-12-01T18:04:00+00:00,2025-12-02T00:40:00+00:00,6.6
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-12-01T18:04:39+00:00,2025-12-01T18:05:14+00:00,0.0097
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-12-01T18:05:37+00:00,2025-12-01T18:06:14+00:00,0.0103
WXW00633,BATH LOCKSBROOK ROAD R/O NO 10,RIVER AVON VIA SWS,2025-12-01T18:06:00+00:00,2025-12-01T18:12:00+00:00,0.1
WXW01170,BATH UPPER BRISTOL ROAD ADJ MARLBOROUGH LANE,RIVER AVON,2025-12-01T18:06:00+00:00,2025-12-01T18:28:00+00:00,0.3667
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-12-01T18:06:39+00:00,2025-12-01T18:07:15+00:00,0.01
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-12-01T18:07:36+00:00,2025-12-01T18:08:14+00:00,0.0106
WXW00119,BATH BECKHAMPTON ROAD O/S NO 50,RIVER AVON VIA SWS,2025-12-01T18:08:00+00:00,2025-12-01T18:22:00+00:00,0.2333
WXW00648,BATH LOWER BRISTOL ROAD WEST OF OAK STREET ,RIVER AVON,2025-12-01T18:08:00+00:00,2025-12-01T18:22:00+00:00,0.2333
WXW00945,BATH RUSH HILL OPP CULVERHAY SCHOOL,RIVER AVON,2025-12-01T18:08:00+00:00,2025-12-01T18:18:00+00:00,0.1667
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-12-01T18:08:39+00:00,2025-12-01T18:09:14+00:00,0.0097
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-12-01T18:09:37+00:00,2025-12-01T18:10:14+00:00,0.0103
WXW01258,BATH WIDCOMBE RISE OFF PRIOR PARK ROAD,RIVER AVON VIA SWS,2025-12-01T18:10:00+00:00,2025-12-01T18:12:00+00:00,0.0333
WXW00376,BATH DORSET CLOSE O/S SCHOOL,RIVER AVON VIA SWS,2025-12-01T18:10:00+00:00,2025-12-01T18:14:00+00:00,0.0667
WXW00549,BATH HISCOCKS DRIVE ADJ TO RAILWAY BRIDGE,RIVER AVON VIA SWS,2025-12-01T18:10:00+00:00,2025-12-01T18:28:00+00:00,0.3
WXW01013,BATH SOUTH PARADE IN GARDEN,RIVER AVON,2025-12-01T18:10:00+00:00,2025-12-01T18:16:00+00:00,0.1
WXW01060,BATH STATION ROAD S/O 44 LOCKSBROOK ROAD,RIVER AVON,2025-12-01T18:10:00+00:00,2025-12-01T18:18:00+00:00,0.1333
WXW00236,BATH RIVERSIDE WALK OLD CATTLE MARKET WALCOT,RIVER AVON,2025-12-01T18:10:00+00:00,2025-12-01T18:12:00+00:00,0.0333
WXW00609,BATH LADYMEAD HOUSE (R/O) WALCOT,RIVER AVON,2025-12-01T18:10:00+00:00,2025-12-01T18:44:00+00:00,0.5667
WXW00259,BATH WALCOT RIVER BANK END OF CHATHAM ROW,RIVER AVON,2025-12-01T18:10:00+00:00,2025-12-01T21:06:00+00:00,2.9333
WXW01183,BATH WALCOT TERRACE R/O NO 1 ON LONDON ROAD,RIVER AVON,2025-12-01T18:10:00+00:00,2025-12-01T18:20:00+00:00,0.1667
WXW00563,BATH FORESTER AVENUE O/S HORTON HOUSE,RIVER AVON,2025-12-01T18:10:00+00:00,2025-12-01T18:22:00+00:00,0.2
WXW00150,BATH BLOOMFIELD ROAD NO 33 JUNCTION WITH HENSLEY ROAD,RIVER AVON VIA SWS,2025-12-01T18:10:00+00:00,2025-12-01T18:42:00+00:00,0.5333
WXW00093,BATH AVON STREET O/S BATH TECHNICAL COLLEGE,RIVER AVON VIA SWS,2025-12-01T18:10:00+00:00,2025-12-01T18:44:00+00:00,0.5667
WXW01020,BATH SOUTHGATE (NORTH END) ADJ LITTLEWOODS,RIVER AVON VIA SWS,2025-12-01T18:10:00+00:00,2025-12-01T18:20:00+00:00,0.1667
WXW00636,BATH BATHEASTON BY-PASS,RIVER AVON VIA SWS,2025-12-01T18:10:00+00:00,2025-12-01T23:54:00+00:00,5.7333
WXW01211,BATH WELLSWAY NR 372,RIVER AVON,2025-12-01T18:10:00+00:00,2025-12-01T18:38:00+00:00,0.4667
WXW00126,BATH BELLOTTS ROAD,RIVER AVON VIA SWS,2025-12-01T18:10:00+00:00,2025-12-01T18:24:00+00:00,0.2333
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-12-01T18:10:39+00:00,2025-12-01T18:11:14+00:00,0.0097
WXW00319,COMPTON DANDO INLET,BATHFORD BROOK (S),2025-12-01T18:11:00+00:00,2025-12-01T18:21:00+00:00,0.1667
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-12-01T18:11:37+00:00,2025-12-01T18:12:14+00:00,0.0103
WXW00021,BATH HAZEL GROVE R/O NO 24 TO 39,RIVER AVON VIA SWS,2025-12-01T18:12:00+00:00,2025-12-01T18:16:00+00:00,0.0667
WXW00932,BATH ROCKCLIFFE ROAD R/O NO 45,RIVER AVON,2025-12-01T18:12:00+00:00,2025-12-01T18:28:00+00:00,0.2667
WXW00888,BATH PRIOR PARK ROAD,RIVER AVON VIA SWS,2025-12-01T18:12:00+00:00,2025-12-01T18:46:00+00:00,0.5667
WXW01257,BATH WIDCOMBE BAPTIST CHURCH AT REAR CLAVERTON,RIVER AVON,2025-12-01T18:12:00+00:00,2025-12-01T18:50:00+00:00,0.6333
WXW00889,BATH PRIOR PARK ROAD OPP NO 9,RIVER AVON VIA SWS,2025-12-01T18:12:00+00:00,2025-12-01T18:16:00+00:00,0.0667
WXW00292,BATH CHURCHILL BRIDGE ISLAND OPP WELLS ROAD,RIVER AVON VIA SWS,2025-12-01T18:12:00+00:00,2025-12-01T18:24:00+00:00,0.2
WXW00851,BRISTOL PEMBROKE ROAD NO 19,RIVER AVON VIA SWS,2025-12-01T18:12:00+00:00,2025-12-01T22:26:00+00:00,4.2333
WXW00130,BATH BEWDLEY ROAD,RIVER AVON VIA SWS,2025-12-01T18:12:00+00:00,2025-12-01T18:24:00+00:00,0.2
WXW00917,BATH RAILWAY PLACE O/S ROYAL HOTEL,RIVER AVON VIA SWS,2025-12-01T18:12:00+00:00,2025-12-01T18:16:00+00:00,0.0667
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-12-01T18:12:39+00:00,2025-12-01T18:13:14+00:00,0.0097
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-12-01T18:13:37+00:00,2025-12-01T18:14:14+00:00,0.0103
WXW00118,BATH PRIVATE LANE REAR 50 BECKHAMPTON ROAD ,RIVER AVON VIA SWS,2025-12-01T18:14:00+00:00,2025-12-01T18:16:00+00:00,0.0333
WXW01150,BATH NORFOLK BUILDINGS,RIVER AVON,2025-12-01T18:14:00+00:00,2025-12-01T19:16:00+00:00,1.0333
WXW01040,BATH ST JOHNS ROAD OPP VULCAN HOUSE,RIVER AVON,2025-12-01T18:14:00+00:00,2025-12-01T18:16:00+00:00,0.0333
WXW01238,BATH WESTMORELAND ROAD / CHELTENHAM STREET JUNCTION,RIVER AVON VIA SWS,2025-12-01T18:14:00+00:00,2025-12-01T18:18:00+00:00,0.0667
WXW00227,BATHAMPTON M H K,RIVER AVON,2025-12-01T18:14:00+00:00,2025-12-01T18:24:00+00:00,0.1667
WXW00190,BATH BROAD QUAY / WESTGATE STREET JUNCTION,RIVER AVON,2025-12-01T18:14:00+00:00,2025-12-01T18:34:00+00:00,0.3333
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-12-01T18:14:39+00:00,2025-12-01T18:15:14+00:00,0.0097
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-12-01T18:15:37+00:00,2025-12-01T18:16:14+00:00,0.0103
WXW01085,MONKTON COMBE SUMMER LANE,HORSECOMBE BROOK,2025-12-01T18:16:00+00:00,2025-12-01T18:34:00+00:00,0.3
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-12-01T18:16:39+00:00,2025-12-01T18:17:14+00:00,0.0097
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-12-01T18:17:37+00:00,2025-12-01T18:18:14+00:00,0.0103
WXW00666,BATH LYNCOMBE VALE O/S NO 1,RIVER AVON VIA SWS,2025-12-01T18:18:00+00:00,2025-12-01T18:20:00+00:00,0.0333
WXW00123,BRISTOL HANHAM BEECHWOOD AVENUE,RIVER AVON (VIA SWS),2025-12-01T18:18:00+00:00,2025-12-01T18:19:00+00:00,0.0167
WXW00730,BATHAMPTON MILL LANE,RIVER AVON,2025-12-01T18:18:00+00:00,2025-12-02T01:04:00+00:00,6.7667
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-12-01T18:18:39+00:00,2025-12-01T18:19:14+00:00,0.0097
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-12-01T18:19:37+00:00,2025-12-01T18:20:14+00:00,0.0103
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-12-01T18:20:39+00:00,2025-12-01T18:21:14+00:00,0.0097
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-12-01T18:21:37+00:00,2025-12-01T18:22:14+00:00,0.0103
WXW00319,COMPTON DANDO INLET,BATHFORD BROOK (S),2025-12-01T18:22:00+00:00,2025-12-01T18:23:00+00:00,0.0167
WXW00666,BATH LYNCOMBE VALE O/S NO 1,RIVER AVON VIA SWS,2025-12-01T18:22:00+00:00,2025-12-01T18:30:00+00:00,0.1333
WXW00167,BATH BRASSMILL LANE OPP NO 22,RIVER AVON,2025-12-01T18:22:00+00:00,2025-12-01T22:08:00+00:00,3.7667
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-12-01T18:22:39+00:00,2025-12-01T18:25:05+00:00,0.0406
WXW01111,TETBURY INLET,RIVER AVON,2025-12-01T18:24:00+00:00,2025-12-01T19:32:00+00:00,1.1333
WXW00665,BATH LYNCOMBE VALE O/S 3 NEW VILLAS,RIVER AVON VIA SWS,2025-12-01T18:24:00+00:00,2025-12-01T18:26:00+00:00,0.0333
WXW00319,COMPTON DANDO INLET,BATHFORD BROOK (S),2025-12-01T18:25:00+00:00,2025-12-01T18:27:00+00:00,0.0333
WXW00123,BRISTOL HANHAM BEECHWOOD AVENUE,RIVER AVON (VIA SWS),2025-12-01T18:25:00+00:00,2025-12-01T18:26:00+00:00,0.0167
WXW00686,BRADFORD-ON-AVON MARKET ST JUNCTION WITH CHURCH ST,RIVER AVON (VIA SWS),2025-12-01T18:26:00+00:00,2025-12-01T19:08:00+00:00,0.7
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-12-01T18:26:21+00:00,2025-12-01T18:26:34+00:00,0.0036
WXW00123,BRISTOL HANHAM BEECHWOOD AVENUE,RIVER AVON (VIA SWS),2025-12-01T18:28:00+00:00,2025-12-01T18:30:00+00:00,0.0333
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-12-01T18:28:01+00:00,2025-12-01T19:50:23+00:00,1.3728
WXW01283,BRADFORD-ON-AVON SPRING FIELD WOOLLEY ST JUNCTION,RIVER AVON (VIA SWS),2025-12-01T18:30:00+00:00,2025-12-01T19:04:00+00:00,0.5667
WXW01170,BATH UPPER BRISTOL ROAD ADJ MARLBOROUGH LANE,RIVER AVON,2025-12-01T18:30:00+00:00,2025-12-01T18:32:00+00:00,0.0333
WXW00319,COMPTON DANDO INLET,BATHFORD BROOK (S),2025-12-01T18:31:00+00:00,2025-12-01T18:32:00+00:00,0.0167
WXW00319,COMPTON DANDO INLET,BATHFORD BROOK (S),2025-12-01T18:35:00+00:00,2025-12-01T18:36:00+00:00,0.0167
WXW00864,BRISTOL HANHAM POLLY BARNES HILL,RIVER AVON (VIA SWS),2025-12-01T18:35:00+00:00,2025-12-01T18:37:00+00:00,0.0333
WXW00278,CHIPPENHAM BLACKWELL HAMS STORM TANK,RIVER AVON,2025-12-01T18:36:00+00:00,2025-12-01T20:07:00+00:00,1.5167
WXW00319,COMPTON DANDO INLET,BATHFORD BROOK (S),2025-12-01T18:40:00+00:00,2025-12-01T18:41:00+00:00,0.0167
WXW01239,BATH TECHNOLOGY HOUSE,RIVER AVON,2025-12-01T18:52:00+00:00,2025-12-01T23:46:00+00:00,4.9
WXW00721,BATH MIDLAND ROAD TWERTON,RIVER AVON,2025-12-01T19:01:00+00:00,2025-12-02T00:02:00+00:00,5.0167
WXW00826,BATH DURLEY PARK / OLDFIELD LANE JUNCTION,RIVER AVON VIA SWS,2025-12-01T19:12:00+00:00,2025-12-01T19:20:00+00:00,0.1333
WXW00456,BATH FERRY LANE O/S FUNERAL DIRECTOR,RIVER AVON,2025-12-01T19:12:00+00:00,2025-12-01T19:26:00+00:00,0.2333
WXW00965,BATH ST JOHNS ROAD SCOUTS SITE,RIVER AVON,2025-12-01T19:14:00+00:00,2025-12-01T19:26:00+00:00,0.2
WXW00831,BATHFORD OSTLING LANE,RIVER AVON,2025-12-01T19:14:00+00:00,2025-12-01T22:46:00+00:00,3.5333
WXW01150,BATH NORFOLK BUILDINGS,RIVER AVON,2025-12-01T19:17:00+00:00,2025-12-01T21:36:00+00:00,2.3167
WXW00619,BATH LANSDOWN LANE / HIGH STREET JUNCTION WESTON,RIVER AVON VIA SWS,2025-12-01T19:20:00+00:00,2025-12-01T19:50:00+00:00,0.5
WXW00826,BATH DURLEY PARK / OLDFIELD LANE JUNCTION,RIVER AVON VIA SWS,2025-12-01T19:22:00+00:00,2025-12-01T19:44:00+00:00,0.3667
WXW00864,BRISTOL HANHAM POLLY BARNES HILL,RIVER AVON (VIA SWS),2025-12-01T19:22:00+00:00,2025-12-01T21:03:00+00:00,1.6833
WXW01283,BRADFORD-ON-AVON SPRING FIELD WOOLLEY ST JUNCTION,RIVER AVON (VIA SWS),2025-12-01T19:24:00+00:00,2025-12-01T20:02:00+00:00,0.6333
WXW00686,BRADFORD-ON-AVON MARKET ST JUNCTION WITH CHURCH ST,RIVER AVON (VIA SWS),2025-12-01T19:24:00+00:00,2025-12-01T19:56:00+00:00,0.5333
WXW01170,BATH UPPER BRISTOL ROAD ADJ MARLBOROUGH LANE,RIVER AVON,2025-12-01T19:28:00+00:00,2025-12-01T19:30:00+00:00,0.0333
WXW01211,BATH WELLSWAY NR 372,RIVER AVON,2025-12-01T19:28:00+00:00,2025-12-01T19:30:00+00:00,0.0333
WXW00093,BATH AVON STREET O/S BATH TECHNICAL COLLEGE,RIVER AVON VIA SWS,2025-12-01T19:30:00+00:00,2025-12-01T19:44:00+00:00,0.2333
WXW00888,BATH PRIOR PARK ROAD,RIVER AVON VIA SWS,2025-12-01T19:32:00+00:00,2025-12-01T19:34:00+00:00,0.0333
WXW00088,BRISTOL ASHTON AVENUE,RIVER AVON,2025-12-01T19:33:00+00:00,2025-12-01T21:10:00+00:00,1.6167
WXW01111,TETBURY INLET,RIVER AVON,2025-12-01T19:36:00+00:00,2025-12-01T21:43:00+00:00,2.1167
WXW01060,BATH STATION ROAD S/O 44 LOCKSBROOK ROAD,RIVER AVON,2025-12-01T19:38:00+00:00,2025-12-01T21:20:00+00:00,1.7
WXW01170,BATH UPPER BRISTOL ROAD ADJ MARLBOROUGH LANE,RIVER AVON,2025-12-01T19:38:00+00:00,2025-12-01T19:40:00+00:00,0.0333
WXW00123,BRISTOL HANHAM BEECHWOOD AVENUE,RIVER AVON (VIA SWS),2025-12-01T19:40:00+00:00,2025-12-01T19:41:00+00:00,0.0167
WXW00952,SALTFORD O/S 46 HIGH STREET,RIVER AVON (VIA SWS),2025-12-01T19:42:00+00:00,2025-12-01T19:44:00+00:00,0.0333
WXW00940,BATH SPRING GARDENS ROAD U/S K&A CANAL SYPHON,RIVER AVON,2025-12-01T19:44:00+00:00,2025-12-01T22:04:00+00:00,2.3333
WXW00826,BATH DURLEY PARK / OLDFIELD LANE JUNCTION,RIVER AVON VIA SWS,2025-12-01T19:48:00+00:00,2025-12-01T20:02:00+00:00,0.2333
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-12-01T19:50:48+00:00,2025-12-01T19:51:21+00:00,0.0092
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-12-01T19:52:52+00:00,2025-12-01T19:54:38+00:00,0.0294
WXW00838,BATH PARADE GARDENS,RIVER AVON,2025-12-01T19:54:00+00:00,2025-12-01T21:42:00+00:00,1.8
WXW00888,BATH PRIOR PARK ROAD,RIVER AVON VIA SWS,2025-12-01T19:54:00+00:00,2025-12-01T19:56:00+00:00,0.0333
WXW00945,BATH RUSH HILL OPP CULVERHAY SCHOOL,RIVER AVON,2025-12-01T19:54:00+00:00,2025-12-01T19:56:00+00:00,0.0333
WXW01211,BATH WELLSWAY NR 372,RIVER AVON,2025-12-01T19:54:00+00:00,2025-12-01T20:08:00+00:00,0.2333
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-12-01T19:55:03+00:00,2025-12-01T19:55:37+00:00,0.0094
WXW01013,BATH SOUTH PARADE IN GARDEN,RIVER AVON,2025-12-01T19:56:00+00:00,2025-12-01T21:28:00+00:00,1.5333
WXW01257,BATH WIDCOMBE BAPTIST CHURCH AT REAR CLAVERTON,RIVER AVON,2025-12-01T19:56:00+00:00,2025-12-01T20:50:00+00:00,0.9
WXW00093,BATH AVON STREET O/S BATH TECHNICAL COLLEGE,RIVER AVON VIA SWS,2025-12-01T19:56:00+00:00,2025-12-01T20:12:00+00:00,0.2667
WXW00190,BATH BROAD QUAY / WESTGATE STREET JUNCTION,RIVER AVON,2025-12-01T19:56:00+00:00,2025-12-01T21:44:00+00:00,1.8
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-12-01T19:57:07+00:00,2025-12-01T19:57:19+00:00,0.0033
WXW00888,BATH PRIOR PARK ROAD,RIVER AVON VIA SWS,2025-12-01T19:58:00+00:00,2025-12-01T20:20:00+00:00,0.3667
WXW00484,BATH GREEN PARK SYPHON INLET RIVER TOWPATH,RIVER AVON,2025-12-01T19:58:00+00:00,2025-12-01T21:40:00+00:00,1.7
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-12-01T19:58:46+00:00,2025-12-01T20:01:21+00:00,0.0431
WXW00549,BATH HISCOCKS DRIVE ADJ TO RAILWAY BRIDGE,RIVER AVON VIA SWS,2025-12-01T20:00:00+00:00,2025-12-01T20:06:00+00:00,0.1
WXW00150,BATH BLOOMFIELD ROAD NO 33 JUNCTION WITH HENSLEY ROAD,RIVER AVON VIA SWS,2025-12-01T20:00:00+00:00,2025-12-01T20:16:00+00:00,0.2667
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-12-01T20:01:45+00:00,2025-12-01T20:02:17+00:00,0.0089
WXW00227,BATHAMPTON M H K,RIVER AVON,2025-12-01T20:02:00+00:00,2025-12-01T20:04:00+00:00,0.0333
WXW00826,BATH DURLEY PARK / OLDFIELD LANE JUNCTION,RIVER AVON VIA SWS,2025-12-01T20:04:00+00:00,2025-12-01T20:10:00+00:00,0.1
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-12-01T20:04:01+00:00,2025-12-01T20:08:06+00:00,0.0681
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-12-01T20:08:31+00:00,2025-12-01T20:09:02+00:00,0.0086
WXW01085,MONKTON COMBE SUMMER LANE,HORSECOMBE BROOK,2025-12-01T20:10:00+00:00,2025-12-01T20:12:00+00:00,0.0333
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-12-01T20:11:04+00:00,2025-12-01T20:11:16+00:00,0.0033
WXW00826,BATH DURLEY PARK / OLDFIELD LANE JUNCTION,RIVER AVON VIA SWS,2025-12-01T20:12:00+00:00,2025-12-01T20:24:00+00:00,0.2
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-12-01T20:13:55+00:00,2025-12-01T20:22:05+00:00,0.1361
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-12-01T20:22:30+00:00,2025-12-01T20:23:02+00:00,0.0089
WXW00648,BATH LOWER BRISTOL ROAD WEST OF OAK STREET ,RIVER AVON,2025-12-01T20:24:00+00:00,2025-12-01T20:56:00+00:00,0.5333
WXW01283,BRADFORD-ON-AVON SPRING FIELD WOOLLEY ST JUNCTION,RIVER AVON (VIA SWS),2025-12-01T20:24:00+00:00,2025-12-01T21:18:00+00:00,0.9
WXW00093,BATH AVON STREET O/S BATH TECHNICAL COLLEGE,RIVER AVON VIA SWS,2025-12-01T20:24:00+00:00,2025-12-01T20:52:00+00:00,0.4667
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-12-01T20:24:42+00:00,2025-12-01T20:27:34+00:00,0.0478
WXW00826,BATH DURLEY PARK / OLDFIELD LANE JUNCTION,RIVER AVON VIA SWS,2025-12-01T20:26:00+00:00,2025-12-01T20:30:00+00:00,0.0667
WXW00879,BRISTOL PORTWAY NEAR RAILWAY,RIVER AVON VIA SWS,2025-12-01T20:26:00+00:00,2025-12-01T20:38:00+00:00,0.2
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-12-01T20:27:59+00:00,2025-12-01T20:28:32+00:00,0.0092
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-12-01T20:30:20+00:00,2025-12-01T20:30:32+00:00,0.0033
WXW00826,BATH DURLEY PARK / OLDFIELD LANE JUNCTION,RIVER AVON VIA SWS,2025-12-01T20:32:00+00:00,2025-12-01T20:40:00+00:00,0.1333
WXW00888,BATH PRIOR PARK ROAD,RIVER AVON VIA SWS,2025-12-01T20:32:00+00:00,2025-12-01T20:36:00+00:00,0.0667
WXW00686,BRADFORD-ON-AVON MARKET ST JUNCTION WITH CHURCH ST,RIVER AVON (VIA SWS),2025-12-01T20:32:00+00:00,2025-12-01T21:04:00+00:00,0.5333
WXW00619,BATH LANSDOWN LANE / HIGH STREET JUNCTION WESTON,RIVER AVON VIA SWS,2025-12-01T20:32:00+00:00,2025-12-01T20:50:00+00:00,0.3
WXW01170,BATH UPPER BRISTOL ROAD ADJ MARLBOROUGH LANE,RIVER AVON,2025-12-01T20:32:00+00:00,2025-12-01T20:34:00+00:00,0.0333
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-12-01T20:32:28+00:00,2025-12-01T20:36:05+00:00,0.0603
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-12-01T20:36:30+00:00,2025-12-01T20:37:03+00:00,0.0092
WXW00888,BATH PRIOR PARK ROAD,RIVER AVON VIA SWS,2025-12-01T20:38:00+00:00,2025-12-01T20:48:00+00:00,0.1667
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-12-01T20:38:49+00:00,2025-12-01T20:42:18+00:00,0.0581
WXW01267,BATH WINDSOR COURT,RIVER AVON,2025-12-01T20:40:00+00:00,2025-12-02T05:20:00+00:00,8.6667
WXW00826,BATH DURLEY PARK / OLDFIELD LANE JUNCTION,RIVER AVON VIA SWS,2025-12-01T20:42:00+00:00,2025-12-01T20:50:00+00:00,0.1333
WXW00123,BRISTOL HANHAM BEECHWOOD AVENUE,RIVER AVON (VIA SWS),2025-12-01T20:42:00+00:00,2025-12-01T20:43:00+00:00,0.0167
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-12-01T20:42:43+00:00,2025-12-01T20:43:15+00:00,0.0089
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-12-01T20:45:08+00:00,2025-12-01T20:45:21+00:00,0.0036
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-12-01T20:47:28+00:00,2025-12-01T20:51:13+00:00,0.0625
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-12-01T20:51:38+00:00,2025-12-01T20:52:02+00:00,0.0067
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-12-01T20:53:45+00:00,2025-12-01T23:34:30+00:00,2.6792
WXW00591,KEYNSHAM STORM TANK,RIVER AVON,2025-12-01T21:00:00+00:00,2025-12-02T02:40:00+00:00,5.6667
WXW00088,BRISTOL ASHTON AVENUE,RIVER AVON,2025-12-01T21:13:00+00:00,2025-12-01T21:17:00+00:00,0.0667
WXW01283,BRADFORD-ON-AVON SPRING FIELD WOOLLEY ST JUNCTION,RIVER AVON (VIA SWS),2025-12-01T21:20:00+00:00,2025-12-01T21:24:00+00:00,0.0667
WXW00088,BRISTOL ASHTON AVENUE,RIVER AVON,2025-12-01T21:21:00+00:00,2025-12-01T21:24:00+00:00,0.05
WXW01283,BRADFORD-ON-AVON SPRING FIELD WOOLLEY ST JUNCTION,RIVER AVON (VIA SWS),2025-12-01T21:26:00+00:00,2025-12-01T21:30:00+00:00,0.0667
WXW00088,BRISTOL ASHTON AVENUE,RIVER AVON,2025-12-01T21:32:00+00:00,2025-12-01T21:34:00+00:00,0.0333
WXW00163,BRADFORD-ON-AVON STORM TANK,RIVER AVON,2025-12-01T21:38:00+00:00,2025-12-01T21:46:00+00:00,0.1333
WXW01283,BRADFORD-ON-AVON SPRING FIELD WOOLLEY ST JUNCTION,RIVER AVON (VIA SWS),2025-12-01T21:44:00+00:00,2025-12-01T21:46:00+00:00,0.0333
WXW00163,BRADFORD-ON-AVON STORM TANK,RIVER AVON,2025-12-01T21:48:00+00:00,2025-12-01T21:58:00+00:00,0.1667
WXW00163,BRADFORD-ON-AVON STORM TANK,RIVER AVON,2025-12-01T22:06:00+00:00,2025-12-01T22:10:00+00:00,0.0667
WXW01050,STANTON DREW STORM TANK,RIVER CHEW,2025-12-01T23:06:00+00:00,2025-12-02T00:08:00+00:00,1.0333
WXW01050,STANTON DREW STORM TANK,RIVER CHEW,2025-12-02T00:10:00+00:00,2025-12-02T00:12:00+00:00,0.0333
WXW01050,STANTON DREW STORM TANK,RIVER CHEW,2025-12-02T00:30:00+00:00,2025-12-02T00:40:00+00:00,0.1667
WXW01260,WILLSBRIDGE ,RIVER AVON,2025-12-02T00:42:00+00:00,2025-12-02T00:44:00+00:00,0.0333
WXW01267,BATH WINDSOR COURT,RIVER AVON,2025-12-02T05:25:00+00:00,2025-12-02T05:35:00+00:00,0.1667
WXW01267,BATH WINDSOR COURT,RIVER AVON,2025-12-02T05:45:00+00:00,2025-12-02T06:20:00+00:00,0.5833
WXW01267,BATH WINDSOR COURT,RIVER AVON,2025-12-02T06:50:00+00:00,2025-12-02T11:45:00+00:00,4.9167
WXW00677,MALMESBURY STORM TANK,RIVER AVON,2025-12-02T07:43:00+00:00,2025-12-02T10:48:00+00:00,3.0833
WXW00677,MALMESBURY STORM TANK,RIVER AVON,2025-12-02T10:54:00+00:00,2025-12-02T10:55:00+00:00,0.0167
WXW00677,MALMESBURY STORM TANK,RIVER AVON,2025-12-02T10:56:00+00:00,2025-12-02T10:59:00+00:00,0.05
WXW00677,MALMESBURY STORM TANK,RIVER AVON,2025-12-02T11:12:00+00:00,2025-12-02T11:47:00+00:00,0.5833
WXW00677,MALMESBURY STORM TANK,RIVER AVON,2025-12-02T11:48:00+00:00,2025-12-02T11:49:00+00:00,0.0167
WXW00677,MALMESBURY STORM TANK,RIVER AVON,2025-12-02T11:50:00+00:00,2025-12-02T12:09:00+00:00,0.3167
WXW00677,MALMESBURY STORM TANK,RIVER AVON,2025-12-02T12:10:00+00:00,2025-12-02T12:11:00+00:00,0.0167
WXW00677,MALMESBURY STORM TANK,RIVER AVON,2025-12-02T12:12:00+00:00,2025-12-02T12:27:00+00:00,0.25
WXW00677,MALMESBURY STORM TANK,RIVER AVON,2025-12-02T12:30:00+00:00,2025-12-02T12:39:00+00:00,0.15
